application_id,applicant_name,email,phone_number,university,degree,cgpa,submission_time,ip_address,resume_quality_score,application_source,previous_applications,submission_hour,submission_day,is_weekend,submissions_per_ip,is_repeated_applicant,anomaly_iforest,kmeans_cluster,anomaly_kmeans,final_anomaly,alert,pca1,pca2,email_dup,phone_dup,resume_cgpa_ratio,ip_submission_count,combined_alert,alert_level
5746,Susan Little,nancyperez@example.org,702.921.1275x085,Stanford,BE SE,2.06,2025-05-18 23:36:52,162.102.162.222,55,Desktop,1,23,6,1,1,0,1,1,0,1,⚠️ Suspicious,2.321377754962642,1.40826696951999,0,0,26.6990161655261,1,1,Medium
5751,Shelby Williams,ashley83@example.net,704-621-8644x5107,Harvard,BSc CS,2.81,2025-04-26 00:30:52,75.87.111.213,95,Mobile,5,0,5,1,1,1,1,1,0,1,⚠️ Suspicious,1.6733495743214477,-0.9395846556547881,0,0,33.807817150243,1,1,Medium
5761,Maria Reyes,pacewyatt@example.net,001-983-340-7402,Harvard,BSc CS,2.08,2025-05-03 21:04:06,212.124.132.92,89,Mobile,0,21,5,1,1,0,1,1,0,1,⚠️ Suspicious,1.8911487898478037,-0.004290606565825645,0,0,42.7884409670957,1,1,Medium
5763,Teresa Wilson,pbarker@example.net,(812)999-5274,Stanford,BSc CS,2.65,2025-04-26 23:38:22,192.6.3.131,91,Desktop,5,23,5,1,1,1,1,1,0,0,✅ Normal,1.941914199960436,1.1914184112048711,0,0,34.3396096831662,1,1,Medium
5769,Katelyn Diaz,mayermargaret@example.com,001-321-393-0653x236,MIT,BS IT,2.21,2025-05-10 21:15:32,220.214.69.105,86,Desktop,0,21,5,1,1,0,1,1,0,0,✅ Normal,1.8881383063090817,-0.01109568098541232,0,0,38.9140095411722,1,1,Medium
5776,Kathryn Stewart,johnsonheather@example.com,327-270-2680,Stanford,BSc CS,2.52,2025-05-17 03:39:31,194.133.152.190,97,Desktop,0,3,5,1,1,0,1,1,0,1,⚠️ Suspicious,1.6543734315764858,-2.0322364804172506,0,0,38.4920482174412,1,1,Medium
5778,Lindsay Butler,robertbaxter@example.org,+1-312-998-9803x1918,MIT,BS IT,3.91,2025-05-04 04:45:20,152.192.144.105,70,Desktop,0,4,6,1,1,0,1,1,0,1,⚠️ Suspicious,1.9648397577579144,-2.1941894447861996,0,0,17.9028087205093,1,1,Medium
5784,Raymond Williams,kevin38@example.com,001-369-776-2281x98951,Stanford,BS AI,3.95,2025-05-12 17:10:29,132.171.28.228,42,Mobile,5,17,0,0,1,1,1,0,0,1,⚠️ Suspicious,-1.373201396875563,1.4345261237371942,0,0,10.6329087005294,1,1,Medium
5811,Donna Miller,nperez@example.com,001-434-731-0323,NUST,BE SE,3.19,2025-05-03 23:47:59,9.9.29.50,97,Mobile,1,23,5,1,1,0,1,1,0,0,✅ Normal,1.8471506881767044,-0.5511869383559378,0,0,30.4075139788357,1,1,Medium
5824,Melinda Leach,roylynn@example.com,609.607.8290x83229,FAST,BBA,2.02,2025-05-19 16:02:24,20.111.42.26,50,Desktop,0,16,0,0,1,0,1,2,0,0,✅ Normal,-1.3474662394013752,0.9986073438835628,0,0,24.7524629938302,1,1,Medium
5832,Kenneth Acosta,burnsangel@example.org,+1-461-886-3737,Stanford,BS IT,2.15,2025-05-10 10:51:30,152.189.210.95,90,Mobile,0,10,5,1,1,0,1,1,0,0,✅ Normal,1.7645479580787178,-0.9929964170739642,0,0,41.8604456463044,1,1,Medium
5834,Lauren Greene,nelsonmary@example.org,363-262-5322,LUMS,BSc CS,3.91,2025-05-04 20:38:41,212.243.209.146,41,Desktop,2,20,6,1,1,0,1,1,0,0,✅ Normal,2.2131580199117047,0.5480258778932934,0,0,10.4859308220126,1,1,Medium
5842,Mark Wallace,wilkersonpeter@example.org,001-381-817-6695,Harvard,BE SE,3.99,2025-04-27 01:40:27,26.132.93.242,84,Mobile,0,1,6,1,1,0,1,1,0,1,⚠️ Suspicious,1.9048254785895213,-2.895709739894549,0,0,21.0526263025999,1,1,Medium
5909,Charles Brown,meredith70@example.net,816.773.9071x37884,FAST,BS AI,3.64,2025-05-18 04:59:33,216.246.187.138,98,Mobile,0,4,6,1,1,0,1,1,0,1,⚠️ Suspicious,1.9364576244985583,-2.7967360425362355,0,0,26.9230695266293,1,1,Medium
5912,Rodney Dennis,williamsregina@example.com,546-960-9575x781,Harvard,BSc CS,3.79,2025-05-18 02:08:24,112.42.163.82,100,Desktop,2,2,6,1,1,0,1,1,0,1,⚠️ Suspicious,1.9287708114372575,-2.5292514329621136,0,0,26.3852173126076,1,1,Medium
5917,Ariana Stone,amanda73@example.org,616-401-4673,MIT,BSc CS,2.03,2025-05-18 02:48:25,116.82.212.20,49,Desktop,2,2,6,1,1,0,1,1,0,0,✅ Normal,2.115287487845499,0.1581655003798933,0,0,24.1379191438822,1,1,Medium
5999,Brian Lewis,rhodesjohn@example.com,(299)585-4925,MIT,BSc CS,3.95,2025-05-10 14:38:55,213.165.125.135,46,Mobile,5,14,5,1,1,1,1,1,0,1,⚠️ Suspicious,1.8368225463046834,0.8029636845549327,0,0,11.6455666720084,1,1,Medium
6076,Leslie Johnston,gmiller@example.com,834.995.1832x64791,Harvard,BS AI,3.85,2025-05-10 07:32:49,50.216.174.181,90,Desktop,5,7,5,1,1,1,1,1,0,0,✅ Normal,1.6959215108752195,-0.9525613068590367,1,0,23.3766173047747,1,1,Medium
6172,Joshua Young,dmora@example.net,+1-322-985-9008,LUMS,BBA,3.42,2025-04-26 00:51:14,76.5.254.178,88,Desktop,0,0,5,1,1,0,1,1,0,1,⚠️ Suspicious,1.5818563012963875,-2.6611897436247376,0,0,25.7309866283665,1,1,Medium
6206,April Holden,yrice@example.org,706-442-0211,LUMS,BS IT,3.91,2025-05-10 22:28:36,76.238.199.182,83,Mobile,5,22,5,1,1,1,1,1,0,1,⚠️ Suspicious,1.8682189249983097,0.4455791740292431,0,0,21.2276160543181,1,1,Medium
6208,Eric Mccormick,edwardmitchell@example.org,829.231.6020,MIT,BSc CS,2.69,2025-05-17 02:43:20,208.123.179.98,88,Desktop,0,2,5,1,1,0,1,1,0,0,✅ Normal,1.647530468006249,-1.980129896487154,0,0,32.7137424855976,1,1,Medium
6256,Nancy Richardson,dflowers@example.org,001-838-254-6042,LUMS,BS IT,2.4,2025-05-11 01:11:00,145.45.89.12,46,Desktop,3,1,6,1,1,1,1,1,0,0,✅ Normal,2.10014558292344,0.19692902689437616,0,0,19.1666586805589,1,1,Medium
6275,Samuel Parker,ulewis@example.net,(261)542-5106x5368,MIT,BS AI,3.93,2025-04-26 01:05:40,206.60.16.109,79,Desktop,0,1,5,1,1,0,1,1,0,1,⚠️ Suspicious,1.5766236406258956,-2.6835196406095085,0,0,20.1017760555277,1,1,Medium
6292,Denise Thompson,phillipsjohn@example.net,001-201-355-2544x46360,Harvard,BBA,3.71,2025-04-20 22:52:25,156.176.90.204,42,Desktop,3,22,6,1,1,1,1,1,0,0,✅ Normal,2.25873019211473,1.1243794589913931,0,0,11.3207516655656,1,1,Medium
6296,Yolanda Newman,bellchristina@example.com,(853)516-9192,LUMS,BBA,3.79,2025-05-11 23:05:26,156.162.109.159,67,Mobile,0,23,6,1,1,0,1,1,0,1,⚠️ Suspicious,2.185484391074442,-0.45101284338999886,0,0,17.6780955994471,1,1,Medium
6301,Randall Castillo,jeremiah26@example.com,457.638.4441x50193,NUST,BE SE,3.87,2025-05-18 05:19:21,196.166.118.187,85,Mobile,0,5,6,1,1,0,1,1,0,0,✅ Normal,1.9543533081383564,-2.508053700382222,0,0,21.9638186140004,1,1,Medium
6304,Selena Freeman,operry@example.org,+1-742-580-7034x7958,FAST,BS IT,2.7,2025-05-11 02:25:01,220.89.23.206,98,Mobile,1,2,6,1,1,0,1,1,0,0,✅ Normal,1.9839925492805048,-2.0008171531699883,0,0,36.2962828532286,1,1,Medium
6321,Michael Choi,kristinasmith@example.com,001-878-822-7474,NUST,BBA,3.68,2025-05-11 01:53:43,212.209.6.153,69,Mobile,0,1,6,1,1,0,1,1,0,1,⚠️ Suspicious,1.9472509200152703,-2.2519066307491613,0,0,18.7499949048927,1,1,Medium
6355,Juan Villarreal,shermantyler@example.org,(901)283-7820x8066,LUMS,BS IT,2.13,2025-05-19 23:50:17,179.252.242.52,93,Mobile,0,23,0,0,1,0,1,2,0,1,⚠️ Suspicious,-1.3455802516314566,0.2825298485699748,0,0,43.6619513324172,1,1,Medium
6370,William Mcgrath,michellehorton@example.net,(435)307-6915,FAST,BS AI,3.96,2025-05-18 21:29:46,113.37.207.231,42,Desktop,4,21,6,1,1,1,1,1,0,1,⚠️ Suspicious,2.2460000430322333,1.1628873465791778,0,0,10.6060579277632,1,1,Medium
6378,Lori House,icruz@example.org,(886)458-3297x2784,MIT,BS AI,2.26,2025-04-21 22:33:34,50.124.27.115,99,Mobile,4,22,0,0,1,1,1,0,0,0,✅ Normal,-1.321006924228467,1.1293167211718609,0,0,43.8052903516414,1,1,Medium
6384,Vickie Murphy,upope@example.net,565-407-6183x58085,MIT,BE SE,3.94,2025-04-21 06:00:35,67.121.53.210,48,Desktop,0,6,0,0,1,0,1,2,0,0,✅ Normal,-1.5690751966291037,-1.1285323501757085,0,0,12.1827380246858,1,1,Medium
6395,Justin Beck,hammondkaren@example.org,347.296.5558x9550,MIT,BS AI,2.08,2025-05-11 00:53:13,197.239.60.113,63,Desktop,2,0,6,1,1,0,1,1,0,0,✅ Normal,2.0680529141101776,-0.43935876826019776,0,0,30.2884469767082,1,1,Medium
6452,Michelle Hurley,uharrison@example.org,424.369.6769,FAST,BS IT,2.36,2025-05-05 00:51:26,177.135.174.200,98,Mobile,1,0,0,0,1,0,1,2,0,0,✅ Normal,-1.6067053976159231,-1.6283866704000765,0,0,41.5254061333025,1,1,Medium
6484,Michael Deleon,vmitchell@example.net,(519)337-3512,Harvard,BE SE,3.77,2025-05-10 04:34:46,19.163.114.193,80,Mobile,0,4,5,1,1,0,1,1,0,0,✅ Normal,1.6175628586357784,-2.350434634141448,0,0,21.2201535225057,1,1,Medium
6485,Tonya Cole,mannjulie@example.org,598.451.5476,LUMS,BE SE,3.78,2025-05-18 00:22:46,88.215.191.123,57,Mobile,0,0,6,1,1,0,1,1,0,1,⚠️ Suspicious,1.9493720268895116,-2.0653908543129593,0,0,15.0793610901161,1,1,Medium
6492,Brett Johnson,fvasquez@example.com,+1-975-529-8699x82910,NUST,BS IT,3.7,2025-05-16 01:17:26,163.36.208.8,96,Desktop,0,1,4,0,1,0,1,2,0,0,✅ Normal,-0.3269943080295605,-2.845633796940946,0,0,25.94593893353,1,1,Medium
6517,Natalie Robinson,kimberly12@example.org,204-689-3802x50297,MIT,BS AI,2.01,2025-05-18 02:53:45,180.150.58.23,97,Desktop,0,2,6,1,1,0,1,1,0,1,⚠️ Suspicious,2.013674186973901,-1.7831394735899508,0,0,48.2586824583669,1,1,Medium
6525,Mrs. Samantha Meadows,greentyler@example.net,8754149601,FAST,BSc CS,3.08,2025-05-11 22:55:24,162.58.11.66,98,Desktop,0,22,6,1,1,0,1,1,0,1,⚠️ Suspicious,2.1676897776921735,-0.9106861394150302,0,0,31.8181714876067,1,1,Medium
6535,Christina Clark,grivera@example.net,001-319-254-8637x8084,MIT,BSc CS,2.06,2025-04-21 00:52:50,215.238.141.62,51,Mobile,5,0,0,0,1,1,1,0,0,1,⚠️ Suspicious,-1.4610806710904698,1.1062122796387777,0,0,24.757269535306,1,1,Medium
6556,Denise Hanson,francisnguyen@example.com,+1-978-864-6379x45445,LUMS,BSc CS,3.94,2025-05-12 19:04:00,144.147.1.10,41,Mobile,5,19,0,0,1,1,1,0,0,1,⚠️ Suspicious,-1.349044632321766,1.6355426763029908,0,0,10.4060887294191,1,1,Medium
6606,Christopher Rush,michelle28@example.org,001-655-378-5322x4154,NUST,BS AI,2.07,2025-05-08 01:16:56,24.184.152.70,47,Mobile,5,1,3,0,1,1,1,0,0,0,✅ Normal,-0.4250844124926808,1.2107212559532825,0,0,22.7053030409164,1,1,Medium
6621,Elizabeth Martinez,shawsean@example.org,787-703-7601x52618,FAST,BE SE,3.73,2025-05-10 12:53:56,46.198.148.20,98,Desktop,5,12,5,1,1,1,1,1,0,0,✅ Normal,1.7452959174754779,-0.6803878454422368,0,0,26.2734514012195,1,1,Medium
6633,Daniel Gonzales,pwilliams@example.org,(200)795-0700,MIT,BE SE,2.02,2025-05-11 21:01:54,34.161.154.55,68,Desktop,5,21,6,1,1,1,1,1,0,0,✅ Normal,2.33400898563159,2.093975618054381,0,0,33.6633496716091,1,1,Medium
6646,Jennifer Spencer,frankgerald@example.org,901.408.9543,NUST,BSc CS,2.02,2025-05-17 04:28:29,182.170.165.144,92,Desktop,0,4,5,1,1,0,1,1,0,1,⚠️ Suspicious,1.70324829978734,-1.454746594870096,0,0,45.5445319086476,1,1,Medium
6686,Rebecca Stewart,matthewsmith@example.net,390.682.5739,Harvard,BS AI,3.32,2025-04-27 23:16:45,24.2.137.219,98,Desktop,4,23,6,1,1,1,1,1,0,0,✅ Normal,2.217190098176304,0.19402905740075915,0,0,29.5180633981737,1,1,Medium
6709,Mr. Christopher Little,keith52@example.net,216-821-5874,Stanford,BBA,2.01,2025-05-05 21:01:03,209.191.172.181,71,Mobile,0,21,0,0,1,0,1,2,0,0,✅ Normal,-1.3253607358767616,0.8248480958020764,0,0,35.3233655107634,1,1,Medium
6765,Mark Gilbert,reginaperkins@example.org,001-709-756-9668x9197,FAST,BE SE,2.02,2025-05-04 14:47:42,213.115.65.245,65,Mobile,5,14,6,1,1,1,1,1,0,0,✅ Normal,2.2618973058328042,1.5992626121306672,0,0,32.1782018919793,1,1,Medium
6776,Jermaine Wright,bobby98@example.org,+1-806-353-3909x17520,Stanford,BBA,3.97,2025-05-09 04:28:33,50.84.250.26,42,Desktop,0,4,4,0,1,0,1,2,0,0,✅ Normal,-0.22429581099365722,-1.2581158145243865,0,0,10.5793424233394,1,1,Medium
6826,Michael Wolfe,rodriguezlisa@example.org,713.993.7035,FAST,BS AI,2.11,2025-05-17 22:20:42,51.68.20.141,44,Mobile,5,22,5,1,1,1,1,1,0,1,⚠️ Suspicious,2.038038606001759,2.8213021644279364,0,0,20.8530706857485,1,1,Medium
6828,Mary Smith,timothy99@example.net,565-846-6043x590,LUMS,BE SE,2.44,2025-05-04 00:09:39,194.75.49.249,97,Mobile,4,0,6,1,1,1,1,1,0,1,⚠️ Suspicious,2.018848114167216,-1.0610194896417813,0,0,39.7540820679992,1,1,Medium
6831,William Gregory,sarahmatthews@example.org,+1-759-796-1037x6737,Stanford,BBA,2.12,2025-04-26 22:09:04,113.88.90.192,44,Mobile,1,22,5,1,1,0,1,1,0,1,⚠️ Suspicious,1.9845536153742214,1.622883020384437,0,0,20.7547071911759,1,1,Medium
6908,Vicki Davis,jennifer60@example.net,936.400.4812x68135,MIT,BBA,3.79,2025-05-04 23:32:55,166.58.172.94,51,Desktop,1,23,6,1,1,0,1,1,0,1,⚠️ Suspicious,2.22416183174178,0.3000758260555735,0,0,13.4564608294299,1,1,Medium
6921,Sharon Harris,stephanieballard@example.net,579-525-7400,Stanford,BBA,3.58,2025-05-17 17:43:55,142.6.146.78,98,Mobile,0,17,5,1,1,0,1,1,0,0,✅ Normal,1.7430866159803657,-1.6496057514724678,0,0,27.3742940295268,1,1,Medium
6926,Brandon Fernandez,kathryngarza@example.net,001-655-865-9810x8552,MIT,BSc CS,3.88,2025-05-17 11:09:24,47.154.154.119,48,Desktop,0,11,5,1,1,0,1,1,0,0,✅ Normal,1.7387732601646497,-0.941907152402214,0,0,12.3711308321828,1,1,Medium
6928,Tina Rodriguez,wjacobs@example.com,861-339-1033,LUMS,BSc CS,2.01,2025-05-05 04:58:53,213.170.105.167,97,Desktop,0,4,0,0,1,0,1,2,0,1,⚠️ Suspicious,-1.5534464123515974,-1.3195176988761004,0,0,48.2586824583669,1,1,Medium
6946,Alexa White,robert48@example.net,507.630.3441,MIT,BSc CS,3.93,2025-04-26 19:51:16,134.251.206.69,78,Mobile,0,19,5,1,1,0,1,1,0,1,⚠️ Suspicious,1.7759180348500054,-1.1645416185195354,0,0,19.8473231940653,1,1,Medium
6948,Jacob Johnson,michelle89@example.org,971.921.0988x63781,FAST,BSc CS,3.8,2025-05-04 23:09:44,129.218.45.17,96,Mobile,1,23,6,1,1,0,1,1,0,1,⚠️ Suspicious,2.1519684557872476,-0.981747873522404,0,0,25.2631512465391,1,1,Medium
6949,Amanda Bush,chaneywilliam@example.org,588-292-1468,NUST,BBA,3.81,2025-05-18 23:54:27,64.136.245.191,58,Mobile,0,23,6,1,1,0,1,1,0,1,⚠️ Suspicious,2.198605865327196,-0.21018167283622924,0,0,15.2230931172984,1,1,Medium
6950,Roy Lopez,sherry85@example.net,(892)408-1193x178,Harvard,BE SE,3.61,2025-05-03 03:02:20,47.99.199.147,95,Desktop,5,3,5,1,1,1,1,1,0,1,⚠️ Suspicious,1.658401925395427,-1.2560000640693432,0,0,26.3157821839939,1,1,Medium
6958,Brandon Johnson,jeffrey18@example.net,+1-951-955-3051x1672,Stanford,BS AI,2.14,2025-04-27 00:34:31,140.160.241.111,76,Desktop,4,0,6,1,1,1,1,1,0,0,✅ Normal,2.070220780994521,-0.2543086956784535,1,0,35.5140020962607,1,1,Medium
6962,Anthony Rice,cwise@example.com,+1-480-805-2380x6871,NUST,BE SE,3.34,2025-04-27 20:04:55,9.47.144.8,41,Desktop,0,20,6,1,1,0,1,1,0,0,✅ Normal,2.2208423672996345,0.3548073232829074,0,0,12.2754454265133,1,1,Medium
6964,David Perry,nicole30@example.net,(701)790-0516,MIT,BS AI,2.1,2025-05-03 02:37:21,145.4.251.189,48,Mobile,2,2,5,1,1,0,1,1,0,0,✅ Normal,1.7729382210589835,0.16525406072041582,0,0,22.8571319727943,1,1,Medium
7016,Melissa Torres,garzascott@example.org,(982)696-2398x95849,Harvard,BS AI,3.7,2025-04-25 00:31:30,222.30.137.152,44,Mobile,5,0,4,0,1,1,1,0,0,0,✅ Normal,-0.18913840816514016,0.033809805757792535,0,0,11.8918886778679,1,1,Medium
7029,Michael Fischer,hooverbarbara@example.org,339-760-7347,Stanford,BSc CS,3.93,2025-05-10 01:13:21,220.211.190.15,41,Desktop,0,1,5,1,1,0,1,1,0,1,⚠️ Suspicious,1.637081343597098,-1.6070531189027455,0,0,10.4325673199574,1,1,Medium
7034,Andrew Walsh,blakegibbs@example.org,001-436-567-6726,LUMS,BS AI,3.82,2025-05-18 21:41:03,103.154.36.196,46,Mobile,0,21,6,1,1,0,1,1,0,1,⚠️ Suspicious,2.195131999158285,-0.042933362712870224,0,0,12.0418816644289,1,1,Medium
7058,Tonya Payne,lsullivan@example.net,803.652.3349,NUST,BS AI,3.81,2025-04-26 05:58:49,106.227.49.40,99,Desktop,4,5,5,1,1,1,1,1,0,0,✅ Normal,1.6488088816175066,-1.6427384312533484,0,0,25.9842451484921,1,1,Medium
7075,Jeffery Wong,michael88@example.net,(247)887-1157,LUMS,BS AI,3.72,2025-05-17 23:59:28,63.118.193.198,65,Mobile,5,23,5,1,1,1,1,1,0,0,✅ Normal,1.9192161329200899,1.1724518085307316,1,0,17.4731135824963,1,1,Medium
7115,Paul Compton,kathycastillo@example.net,+1-929-932-0561x6563,FAST,BSc CS,2.33,2025-05-18 01:57:56,86.180.127.163,49,Mobile,2,1,6,1,1,0,1,1,0,0,✅ Normal,2.086342134535108,-0.1364697864380486,0,0,21.0300338926893,1,1,Medium
7145,Allison Smith,jessegonzalez@example.net,486.218.0656,Stanford,BE SE,2.46,2025-04-26 01:47:54,172.209.27.152,83,Desktop,0,1,5,1,1,0,1,1,0,0,✅ Normal,1.6582726436685997,-1.758907044148491,0,0,33.7398236829985,1,1,Medium
7157,Tiffany Rich,tonya17@example.org,6609164800,Harvard,BSc CS,2.44,2025-05-17 14:23:26,101.106.83.189,99,Mobile,0,14,5,1,1,0,1,1,0,0,✅ Normal,1.7768000144943732,-1.1214541556449407,0,0,40.5737538632156,1,1,Medium
7164,Daniel Jackson,williamselizabeth@example.org,001-982-897-3373x97753,FAST,BE SE,3.83,2025-05-03 02:56:07,182.236.186.199,44,Desktop,1,2,5,1,1,0,1,1,0,1,⚠️ Suspicious,1.6625007321060261,-1.240776690418305,0,0,11.488247653199,1,1,Medium
7176,Cody Madden,davidpalmer@example.com,393.379.1406x8036,NUST,BS AI,3.36,2025-05-17 00:45:20,151.188.176.181,63,Desktop,0,0,5,1,1,0,1,1,0,0,✅ Normal,1.6252234720776646,-1.9106238045294224,0,0,18.7499944196445,1,1,Medium
7185,Todd Warren,hrichard@example.net,3457080506,FAST,BS IT,2.84,2025-04-26 01:22:19,180.101.195.233,89,Desktop,0,1,5,1,1,0,1,1,0,0,✅ Normal,1.6259750379998044,-2.197182549471531,0,0,31.338017134501,1,1,Medium
7214,Terri Stone,kristiphillips@example.com,356.392.8555,Stanford,BS AI,3.5,2025-05-10 01:21:49,158.73.243.74,89,Mobile,5,1,5,1,1,1,1,1,0,0,✅ Normal,1.6525668385157186,-1.1739915919547954,0,0,25.4285641632674,1,1,Medium
7235,David Cohen,candicehardy@example.net,001-875-605-2542x80373,FAST,BBA,2.23,2025-04-28 16:33:40,177.130.205.84,41,Desktop,0,16,0,0,1,0,1,2,0,0,✅ Normal,-1.3457205914326602,1.1052849608579247,0,0,18.3856419795327,1,1,Medium
7250,Michael Hicks,housesusan@example.net,4613421204,Harvard,BS AI,3.99,2025-05-17 21:07:11,166.42.228.93,53,Desktop,1,21,5,1,1,0,1,1,0,0,✅ Normal,1.8472890836446414,-0.03523685904652402,0,0,13.2832046909261,1,1,Medium
7312,Jennifer Lopez,christopher19@example.com,+1-575-522-8038x0130,NUST,BBA,2.06,2025-05-03 14:32:28,1.73.162.78,41,Desktop,0,14,5,1,1,0,1,1,0,1,⚠️ Suspicious,1.8918292137027086,0.7898808004347224,0,0,19.9029029597558,1,1,Medium
7313,Stephanie Ford,johnnelson@example.com,+1-630-785-2507,MIT,BS AI,3.92,2025-05-03 23:14:40,172.120.17.119,60,Mobile,5,23,5,1,1,1,1,1,0,1,⚠️ Suspicious,1.9151965398541542,1.1728778734085614,0,0,15.3061185443575,1,1,Medium
7336,Deborah Beasley,karenjones@example.org,+1-511-707-0005x8385,FAST,BBA,2.05,2025-05-03 13:42:12,194.200.159.139,47,Mobile,0,13,5,1,1,0,1,1,0,0,✅ Normal,1.87189846596556,0.5441592291873776,0,0,22.926818084479,1,1,Medium
7395,Justin Andrews,gordonmary@example.org,(471)638-3273,LUMS,BS IT,3.94,2025-05-04 03:59:06,86.35.90.73,50,Desktop,3,3,6,1,1,1,1,1,0,0,✅ Normal,2.02354459319018,-0.8381053210174602,0,0,12.6903521090477,1,1,Medium
7399,Mary Williams,tbrooks@example.net,(973)684-4664x230,NUST,BS IT,2.44,2025-04-28 23:30:31,157.137.26.62,93,Desktop,5,23,0,0,1,1,1,0,0,0,✅ Normal,-1.2980329816449439,1.5528457732066714,0,0,38.1147384775662,1,1,Medium
7436,Christopher Winters,ubecker@example.net,001-350-850-4911,Stanford,BS AI,3.93,2025-05-10 21:42:43,169.63.94.189,70,Desktop,5,21,5,1,1,1,1,1,0,0,✅ Normal,1.8767208456492832,0.7169087235964261,0,0,17.8117003023663,1,1,Medium
7439,John Gross,sedwards@example.org,+1-382-799-2890x804,FAST,BS IT,3.23,2025-05-18 23:12:25,18.230.241.52,42,Desktop,5,23,6,1,1,1,1,1,0,1,⚠️ Suspicious,2.32489577547419,2.141786801391064,1,0,13.0030919495071,1,1,Medium
7445,Laura Williams,castronatasha@example.com,288.774.0844,Harvard,BBA,2.17,2025-05-10 06:08:03,59.212.172.213,94,Desktop,0,6,5,1,1,0,1,1,0,0,✅ Normal,1.713052444604219,-1.451685654926966,0,0,43.3179523880404,1,1,Medium
7476,Elizabeth Cameron,stevenchase@example.net,535-287-4817x41512,LUMS,BS IT,2.88,2025-05-17 22:39:14,55.172.3.162,100,Mobile,1,22,5,1,1,0,1,1,0,0,✅ Normal,1.8499547479647132,-0.5001029101326322,0,0,34.7222101658993,1,1,Medium
7564,Phillip Davis DVM,stevenjohnson@example.com,573.803.8881x1636,MIT,BBA,3.57,2025-05-11 00:07:16,205.103.65.36,95,Mobile,5,0,6,1,1,1,1,1,0,1,⚠️ Suspicious,1.9675954342611393,-1.5043843573762268,0,0,26.6106368037432,1,1,Medium
7581,William Ellis,parkrobert@example.org,+1-376-614-9883x14224,NUST,BE SE,2.18,2025-05-10 01:15:26,176.46.48.144,71,Mobile,5,1,5,1,1,1,1,1,0,1,⚠️ Suspicious,1.7602367541069825,0.267927764247448,0,0,32.5687923996365,1,1,Medium
7600,Christopher Wilson,armstrongelizabeth@example.com,867-598-7106x858,NUST,BBA,2.41,2025-05-10 01:41:05,131.34.154.24,42,Mobile,4,1,5,1,1,1,1,1,0,1,⚠️ Suspicious,1.779383224614337,0.6292056740690231,0,0,17.4273786608387,1,1,Medium
7607,Timothy Carter,scott01@example.com,210-452-5757x0103,FAST,BE SE,3.81,2025-04-20 19:01:45,175.206.54.94,88,Desktop,0,19,6,1,1,0,1,1,0,0,✅ Normal,2.106942010481246,-1.3912792093749735,0,0,23.0971067986596,1,1,Medium
7629,Jessica Cooper,nlucas@example.net,001-795-536-5175x9542,Stanford,BS AI,3.97,2025-05-18 00:37:46,214.31.157.138,57,Desktop,0,0,6,1,1,0,1,1,0,1,⚠️ Suspicious,1.9379962006054718,-2.199544407892367,0,0,14.3576790031035,1,1,Medium
7632,Donna Anderson,jacksonmargaret@example.org,001-363-319-6119x8117,MIT,BS IT,2.12,2025-05-05 00:35:12,47.168.64.99,65,Desktop,0,0,0,0,1,0,1,2,0,0,✅ Normal,-1.553054756514239,-0.8219429678603091,0,0,30.6603628960552,1,1,Medium
7638,Steven Crawford,harmonrobert@example.net,759-547-5495x8487,FAST,BSc CS,3.17,2025-04-21 21:06:45,211.94.11.195,42,Mobile,0,21,0,0,1,0,1,2,0,0,✅ Normal,-1.348674375659189,0.8273192720934883,0,0,13.2492071769063,1,1,Medium
7643,Kelsey Daniel,johnmunoz@example.org,500-434-4977,FAST,BS IT,3.46,2025-05-10 22:08:06,20.180.47.38,97,Mobile,0,22,5,1,1,0,1,1,0,1,⚠️ Suspicious,1.806779952231699,-1.1224796928093295,0,0,28.0346739784179,1,1,Medium
7685,Jason Williams,cookesonya@example.org,543.521.3704x309,FAST,BE SE,3.83,2025-04-26 16:19:20,141.221.2.72,41,Desktop,5,16,5,1,1,1,1,1,0,1,⚠️ Suspicious,1.8739292842830506,1.1949603493726773,0,0,10.7049580404809,1,1,Medium
7701,Rachael Miller,csutton@example.net,001-480-592-4979x4487,FAST,BSc CS,2.16,2025-05-10 05:22:29,172.226.153.96,44,Mobile,5,5,5,1,1,1,1,1,0,1,⚠️ Suspicious,1.8483250878008934,1.3781625283966485,0,0,20.3703609396477,1,1,Medium
7765,Timothy Le,butlerjose@example.net,(458)434-0290,LUMS,BS IT,3.55,2025-04-26 23:09:48,126.134.111.169,41,Desktop,5,23,5,1,1,1,1,1,0,1,⚠️ Suspicious,1.967578316208674,1.972357528074473,0,0,11.5492925213261,1,1,Medium
7795,Diane Richards,brittneyjensen@example.net,001-225-444-7063x6130,LUMS,BS IT,3.69,2025-05-11 13:48:53,165.245.110.220,99,Desktop,0,13,6,1,1,0,1,1,0,0,✅ Normal,2.030724694839634,-2.1150426977637293,0,0,26.8292610218805,1,1,Medium
7834,Samantha Garcia,erikawhite@example.org,694.691.8797,Stanford,BBA,3.95,2025-05-03 09:52:03,216.234.93.125,41,Desktop,1,9,5,1,1,0,1,1,0,1,⚠️ Suspicious,1.7369736326156089,-0.6608238464857803,0,0,10.3797442076597,1,1,Medium
